Zirport ID,Name,City,Country ,IATA,ICAO,Latitude,Longitude,Altidude,Time Zone,DST,Database time zone,Type of Airport,Source
3623,Patrick Air Force Base,Coco Beach,United States,COF,KCOF,28.23,-80.61,8,-5,A,America/New_York,airport,OurAirports
3624,Teterboro Airport,Teterboro,United States,TEB,KTEB,40.85,-74.06,9,-5,A,America/New_York,airport,OurAirports
3625,Ellsworth Air Force Base,Rapid City,United States,RCA,KRCA,44.15,-103.1,3276,-7,A,America/Denver,airport,OurAirports
3626,Raleigh Durham International Airport,Raleigh-durham,United States,RDU,KRDU,35.88,-78.79,435,-5,A,America/New_York,airport,OurAirports
3627,James M Cox Dayton International Airport,Dayton,United States,DAY,KDAY,39.9,-84.22,1009,-5,A,America/New_York,airport,OurAirports
3628,Kenai Municipal Airport,Kenai,United States,ENA,PAEN,60.57,-151.24,99,-9,A,America/Anchorage,airport,OurAirports
3629,Mc Alester Regional Airport,Mcalester,United States,MLC,KMLC,34.88,-95.78,770,-6,A,America/Chicago,airport,OurAirports
3630,Niagara Falls International Airport,Niagara Falls,United States,IAG,KIAG,43.11,-78.95,589,-5,A,America/New_York,airport,OurAirports
3631,Coulter Field,Bryan,United States,CFD,KCFD,30.72,-96.33,367,-6,A,America/Chicago,airport,OurAirports
3632,Wright AAF (Fort Stewart)/Midcoast Regional Airport,Wright,United States,LIY,KLHW,31.89,-81.56,45,-5,A,America/New_York,airport,OurAirports
3633,Newport News Williamsburg International Airport,Newport News,United States,PHF,KPHF,37.13,-76.49,42,-5,A,America/New_York,airport,OurAirports
3634,Esler Regional Airport,Alexandria,United States,ESF,KESF,31.39,-92.3,112,-6,A,America/Chicago,airport,OurAirports
3635,Altus Air Force Base,Altus,United States,LTS,KLTS,34.67,-99.27,1382,-6,A,America/Chicago,airport,OurAirports
3636,Tucson International Airport,Tucson,United States,TUS,KTUS,32.12,-110.94,2643,-7,N,America/Phoenix,airport,OurAirports
3637,Minot Air Force Base,Minot,United States,MIB,KMIB,48.42,-101.36,1667,-6,A,America/Chicago,airport,OurAirports
3638,Beale Air Force Base,Marysville,United States,BAB,KBAB,39.14,-121.44,113,-8,A,America/Los_Angeles,airport,OurAirports
3639,Greater Kankakee Airport,Kankakee,United States,IKK,KIKK,41.07,-87.85,630,-6,A,America/Chicago,airport,OurAirports
3640,Seymour Johnson Air Force Base,Goldsboro,United States,GSB,KGSB,35.34,-77.96,109,-5,A,America/New_York,airport,OurAirports
3641,Theodore Francis Green State Airport,Providence,United States,PVD,KPVD,41.73,-71.42,55,-5,A,America/New_York,airport,OurAirports
3642,Salisbury Ocean City Wicomico Regional Airport,Salisbury,United States,SBY,KSBY,38.34,-75.51,52,-5,A,America/New_York,airport,OurAirports
3643,Rancho Murieta Airport,Rancho Murieta,United States,\N,KRIU,38.49,-121.1,141,-8,A,America/Los_Angeles,airport,OurAirports
3644,Bob Hope Airport,Burbank,United States,BUR,KBUR,34.2,-118.36,778,-8,A,America/Los_Angeles,airport,OurAirports
3645,Detroit Metropolitan Wayne County Airport,Detroit,United States,DTW,KDTW,42.21,-83.35,645,-5,A,America/New_York,airport,OurAirports
3646,Tampa International Airport,Tampa,United States,TPA,KTPA,27.98,-82.53,26,-5,A,America/New_York,airport,OurAirports
3647,Pembina Municipal Airport,Pembina,United States,PMB,KPMB,48.94,-97.24,795,-6,A,America/Chicago,airport,OurAirports
3648,Polk Army Air Field,Fort Polk,United States,POE,KPOE,31.04,-93.19,330,-6,A,America/Chicago,airport,OurAirports
3649,Eielson Air Force Base,Fairbanks,United States,EIL,PAEI,64.67,-147.1,547,-9,A,America/Anchorage,airport,OurAirports
3650,Range Regional Airport,Hibbing,United States,HIB,KHIB,47.39,-92.84,1354,-6,A,America/Chicago,airport,OurAirports
3651,Angelina County Airport,Lufkin,United States,LFK,KLFK,31.23,-94.75,296,-6,A,America/Chicago,airport,OurAirports
3652,Midland International Airport,Midland,United States,MAF,KMAF,31.94,-102.2,2871,-6,A,America/Chicago,airport,OurAirports
3653,Austin Straubel International Airport,Green Bay,United States,GRB,KGRB,44.49,-88.13,695,-6,A,America/Chicago,airport,OurAirports
3654,Ardmore Municipal Airport,Ardmore,United States,ADM,KADM,34.3,-97.02,777,-6,A,America/Chicago,airport,OurAirports
3655,Mc Guire Air Force Base,Wrightstown,United States,WRI,KWRI,40.02,-74.59,131,-5,A,America/New_York,airport,OurAirports
3656,Cherry Point MCAS /Cunningham Field/,Cherry Point,United States,\N,KNKT,34.9,-76.88,29,-5,A,America/New_York,airport,OurAirports
3657,Emanuel County Airport,Santa Barbara,United States,\N,KSBO,32.61,-82.37,327,-5,A,America/New_York,airport,OurAirports
3658,Augusta Regional At Bush Field,Bush Field,United States,AGS,KAGS,33.37,-81.96,144,-5,A,America/New_York,airport,OurAirports
3659,Sloulin Field International Airport,Williston,United States,ISN,KISN,48.18,-103.64,1982,-6,A,America/Chicago,airport,OurAirports
3660,Bill & Hillary Clinton National Airport/Adams Field,Little Rock,United States,LIT,KLIT,34.73,-92.22,262,-6,A,America/Chicago,airport,OurAirports
3661,Stewart International Airport,Newburgh,United States,SWF,KSWF,41.5,-74.1,491,-5,A,America/New_York,airport,OurAirports
3662,Baudette International Airport,Baudette,United States,BDE,KBDE,48.73,-94.61,1086,-6,A,America/Chicago,airport,OurAirports
3663,Sacramento Executive Airport,Sacramento,United States,SAC,KSAC,38.51,-121.49,24,-8,A,America/Los_Angeles,airport,OurAirports
3664,Homer Airport,Homer,United States,HOM,PAHO,59.65,-151.48,84,-9,A,America/Anchorage,airport,OurAirports
3665,Waynesville-St. Robert Regional Forney field,Fort Leonardwood,United States,TBN,KTBN,37.74,-92.14,1159,-6,A,America/Chicago,airport,OurAirports
3666,Dobbins Air Reserve Base,Marietta,United States,MGE,KMGE,33.92,-84.52,1068,-5,A,America/New_York,airport,OurAirports
3667,Fairchild Air Force Base,Spokane,United States,SKA,KSKA,47.62,-117.66,2461,-8,A,America/Los_Angeles,airport,OurAirports
3668,Roscommon County - Blodgett Memorial Airport,Houghton Lake,United States,HTL,KHTL,44.36,-84.67,1150,-5,A,America/New_York,airport,OurAirports
3669,Tyndall Air Force Base,Panama City,United States,PAM,KPAM,30.07,-85.58,17,-6,A,America/Chicago,airport,OurAirports
3670,Dallas Fort Worth International Airport,Dallas-Fort Worth,United States,DFW,KDFW,32.9,-97.04,607,-6,A,America/Chicago,airport,OurAirports
3671,Melbourne International Airport,Melbourne,United States,MLB,KMLB,28.1,-80.65,33,-5,A,America/New_York,airport,OurAirports
3672,McChord Air Force Base,Tacoma,United States,TCM,KTCM,47.14,-122.48,322,-8,A,America/Los_Angeles,airport,OurAirports
3673,Austin Bergstrom International Airport,Austin,United States,AUS,KAUS,30.19,-97.67,542,-6,A,America/Chicago,airport,OurAirports
3674,Rickenbacker International Airport,Columbus,United States,LCK,KLCK,39.81,-82.93,744,-5,A,America/New_York,airport,OurAirports
3675,Sawyer International Airport,Gwinn,United States,MQT,KSAW,46.35,-87.4,1221,-5,A,America/New_York,airport,OurAirports
3676,McGhee Tyson Airport,Knoxville,United States,TYS,KTYS,35.81,-83.99,981,-5,A,America/New_York,airport,OurAirports
3677,Hood Army Air Field,Fort Hood,United States,HLR,KHLR,31.14,-97.71,924,-6,A,America/Chicago,airport,OurAirports
3678,St Louis Lambert International Airport,St. Louis,United States,STL,KSTL,38.75,-90.37,618,-6,A,America/Chicago,airport,OurAirports
3679,Millville Municipal Airport,Millville,United States,MIV,KMIV,39.37,-75.07,85,-5,A,America/New_York,airport,OurAirports
3680,Sheppard Air Force Base-Wichita Falls Municipal Airport,Wichita Falls,United States,SPS,KSPS,33.99,-98.49,1019,-6,A,America/Chicago,airport,OurAirports
3681,Cincinnati Municipal Airport Lunken Field,Cincinnati,United States,LUK,KLUK,39.1,-84.42,483,-5,A,America/New_York,airport,OurAirports
3682,Hartsfield Jackson Atlanta International Airport,Atlanta,United States,ATL,KATL,33.64,-84.43,1026,-5,A,America/New_York,airport,OurAirports
3683,Castle Airport,Merced,United States,MER,KMER,37.38,-120.57,191,-8,A,America/Los_Angeles,airport,OurAirports
3684,Mc Clellan Airfield,Sacramento,United States,MCC,KMCC,38.67,-121.4,77,-8,A,America/Los_Angeles,airport,OurAirports
3685,Gerald R. Ford International Airport,Grand Rapids,United States,GRR,KGRR,42.88,-85.52,794,-5,A,America/New_York,airport,OurAirports
3686,Winkler County Airport,Wink,United States,INK,KINK,31.78,-103.2,2822,-6,A,America/Chicago,airport,OurAirports
3687,Fresno Yosemite International Airport,Fresno,United States,FAT,KFAT,36.78,-119.72,336,-8,A,America/Los_Angeles,airport,OurAirports
3688,Vero Beach Regional Airport,Vero Beach,United States,VRB,KVRB,27.66,-80.42,24,-5,A,America/New_York,airport,OurAirports
3689,Imperial County Airport,Imperial,United States,IPL,KIPL,32.83,-115.58,-54,-8,A,America/Los_Angeles,airport,OurAirports
3690,Nashville International Airport,Nashville,United States,BNA,KBNA,36.12,-86.68,599,-6,A,America/Chicago,airport,OurAirports
3691,Laredo International Airport,Laredo,United States,LRD,KLRD,27.54,-99.46,508,-6,A,America/Chicago,airport,OurAirports
3692,Elmendorf Air Force Base,Anchorage,United States,EDF,PAED,61.25,-149.81,212,-9,A,America/Anchorage,airport,OurAirports
3693,Ralph Wien Memorial Airport,Kotzebue,United States,OTZ,PAOT,66.88,-162.6,14,-9,A,America/Anchorage,airport,OurAirports
3694,Altoona Blair County Airport,Altoona,United States,AOO,KAOO,40.3,-78.32,1503,-5,A,America/New_York,airport,OurAirports
3695,Dyess Air Force Base,Abilene,United States,DYS,KDYS,32.42,-99.85,1789,-6,A,America/Chicago,airport,OurAirports
3696,South Arkansas Regional At Goodwin Field,El Dorado,United States,ELD,KELD,33.22,-92.81,277,-6,A,America/Chicago,airport,OurAirports
3697,La Guardia Airport,New York,United States,LGA,KLGA,40.78,-73.87,21,-5,A,America/New_York,airport,OurAirports
3698,Tallahassee Regional Airport,Tallahassee,United States,TLH,KTLH,30.4,-84.35,81,-5,A,America/New_York,airport,OurAirports
3699,Dupage Airport,West Chicago,United States,DPA,KDPA,41.91,-88.25,759,-6,A,America/Chicago,airport,OurAirports
3700,Waco Regional Airport,Waco,United States,ACT,KACT,31.61,-97.23,516,-6,A,America/Chicago,airport,OurAirports
3701,Augusta State Airport,Augusta,United States,AUG,KAUG,44.32,-69.8,352,-5,A,America/New_York,airport,OurAirports
3702,Hillsboro Municipal Airport,Hillsboro,United States,\N,KINJ,32.08,-97.1,686,-6,A,America/Chicago,airport,OurAirports
3703,Jacksonville Naval Air Station (Towers Field),Jacksonville,United States,NIP,KNIP,30.24,-81.68,21,-5,A,America/New_York,airport,OurAirports
3704,McKellar-Sipes Regional Airport,Jackson,United States,MKL,KMKL,35.6,-88.92,434,-6,A,America/Chicago,airport,OurAirports
3705,Molokai Airport,Molokai,United States,MKK,PHMK,21.15,-157.1,454,-10,N,Pacific/Honolulu,airport,OurAirports
3706,Godman Army Air Field,Fort Knox,United States,FTK,KFTK,37.91,-85.97,756,-5,A,America/New_York,airport,OurAirports
3707,New River MCAS /H/ /Mccutcheon Fld/ Airport,Jacksonville,United States,\N,KNCA,34.71,-77.44,26,-5,A,America/New_York,airport,OurAirports
3708,San Angelo Regional Mathis Field,San Angelo,United States,SJT,KSJT,31.36,-100.5,1919,-6,A,America/Chicago,airport,OurAirports
3709,Calexico International Airport,Calexico,United States,CXL,KCXL,32.67,-115.51,4,-8,A,America/Los_Angeles,airport,OurAirports
3710,Chico Municipal Airport,Chico,United States,CIC,KCIC,39.8,-121.86,240,-8,A,America/Los_Angeles,airport,OurAirports
3711,Burlington International Airport,Burlington,United States,BTV,KBTV,44.47,-73.15,335,-5,A,America/New_York,airport,OurAirports
3712,Jacksonville International Airport,Jacksonville,United States,JAX,KJAX,30.49,-81.69,30,-5,A,America/New_York,airport,OurAirports
3713,Durango La Plata County Airport,Durango,United States,DRO,KDRO,37.15,-107.75,6685,-7,A,America/Denver,airport,OurAirports
3714,Washington Dulles International Airport,Washington,United States,IAD,KIAD,38.94,-77.46,312,-5,A,America/New_York,airport,OurAirports
3715,Easterwood Field,College Station,United States,CLL,KCLL,30.59,-96.36,320,-6,A,America/Chicago,airport,OurAirports
3716,Felts Field,Spokane,United States,SFF,KSFF,47.68,-117.32,1953,-8,A,America/Los_Angeles,airport,OurAirports
3717,General Mitchell International Airport,Milwaukee,United States,MKE,KMKE,42.95,-87.9,723,-6,A,America/Chicago,airport,OurAirports
3718,Abilene Regional Airport,Abilene,United States,ABI,KABI,32.41,-99.68,1791,-6,A,America/Chicago,airport,OurAirports
3719,Columbia Regional Airport,Columbia,United States,COU,KCOU,38.82,-92.22,889,-6,A,America/Chicago,airport,OurAirports
3720,Portland International Airport,Portland,United States,PDX,KPDX,45.59,-122.6,31,-8,A,America/Los_Angeles,airport,OurAirports
3721,Dade Collier Training and Transition Airport,Miami,United States,TNT,KTNT,25.86,-80.9,13,-5,A,America/New_York,airport,OurAirports
3722,Palm Beach International Airport,West Palm Beach,United States,PBI,KPBI,26.68,-80.1,19,-5,A,America/New_York,airport,OurAirports
3723,Fort Worth Meacham International Airport,Fort Worth,United States,FTW,KFTW,32.82,-97.36,710,-6,A,America/Chicago,airport,OurAirports
3724,Ogdensburg International Airport,Ogdensburg,United States,OGS,KOGS,44.68,-75.47,297,-5,A,America/New_York,airport,OurAirports
3725,Cape Cod Coast Guard Air Station,Falmouth,United States,FMH,KFMH,41.66,-70.52,131,-5,A,America/New_York,airport,OurAirports
3726,Boeing Field King County International Airport,Seattle,United States,BFI,KBFI,47.53,-122.3,21,-8,A,America/Los_Angeles,airport,OurAirports
3727,Lackland Air Force Base,San Antonio,United States,SKF,KSKF,29.38,-98.58,691,-6,A,America/Chicago,airport,OurAirports
3728,Daniel K Inouye International Airport,Honolulu,United States,HNL,PHNL,21.32,-157.92,13,-10,N,Pacific/Honolulu,airport,OurAirports
3729,Des Moines International Airport,Des Moines,United States,DSM,KDSM,41.53,-93.66,958,-6,A,America/Chicago,airport,OurAirports
3730,Coastal Carolina Regional Airport,New Bern,United States,EWN,KEWN,35.07,-77.04,18,-5,A,America/New_York,airport,OurAirports
3731,San Diego International Airport,San Diego,United States,SAN,KSAN,32.73,-117.19,17,-8,A,America/Los_Angeles,airport,OurAirports
3732,Monroe Regional Airport,Monroe,United States,MLU,KMLU,32.51,-92.04,79,-6,A,America/Chicago,airport,OurAirports
3733,Shaw Air Force Base,Sumter,United States,SSC,KSSC,33.97,-80.47,241,-5,A,America/New_York,airport,OurAirports
3734,Ontario International Airport,Ontario,United States,ONT,KONT,34.06,-117.6,944,-8,A,America/Los_Angeles,airport,OurAirports
3735,Majors Airport,Greenvile,United States,GVT,KGVT,33.07,-96.07,535,-6,A,America/Chicago,airport,OurAirports
3736,Roswell International Air Center Airport,Roswell,United States,ROW,KROW,33.3,-104.53,3671,-7,A,America/Denver,airport,OurAirports
3737,Coleman A. Young Municipal Airport,Detroit,United States,DET,KDET,42.41,-83.01,626,-5,A,America/New_York,airport,OurAirports
3738,Brownsville South Padre Island International Airport,Brownsville,United States,BRO,KBRO,25.91,-97.43,22,-6,A,America/Chicago,airport,OurAirports
3739,Dothan Regional Airport,Dothan,United States,DHN,KDHN,31.32,-85.45,401,-6,A,America/Chicago,airport,OurAirports
3740,Cape May County Airport,Wildwood,United States,WWD,KWWD,39.01,-74.91,23,-5,A,America/New_York,airport,OurAirports
3741,Fallon Naval Air Station,Fallon,United States,NFL,KNFL,39.42,-118.7,3934,-8,A,America/Los_Angeles,airport,OurAirports
3742,Selfridge Air National Guard Base Airport,Mount Clemens,United States,MTC,KMTC,42.61,-82.84,580,-5,A,America/New_York,airport,OurAirports
3743,Four Corners Regional Airport,Farmington,United States,FMN,KFMN,36.74,-108.23,5506,-7,A,America/Denver,airport,OurAirports
3744,Corpus Christi International Airport,Corpus Christi,United States,CRP,KCRP,27.77,-97.5,44,-6,A,America/Chicago,airport,OurAirports
3745,Syracuse Hancock International Airport,Syracuse,United States,SYR,KSYR,43.11,-76.11,421,-5,A,America/New_York,airport,OurAirports
3746,Naval Air Station Key West/Boca Chica Field,Key West,United States,NQX,KNQX,24.58,-81.69,6,-5,A,America/New_York,airport,OurAirports
3747,Chicago Midway International Airport,Chicago,United States,MDW,KMDW,41.79,-87.75,620,-6,A,America/Chicago,airport,OurAirports
3748,Norman Y. Mineta San Jose International Airport,San Jose,United States,SJC,KSJC,37.36,-121.93,62,-8,A,America/Los_Angeles,airport,OurAirports
3749,Lea County Regional Airport,Hobbs,United States,HOB,KHOB,32.69,-103.22,3661,-7,A,America/Denver,airport,OurAirports
3750,Northeast Philadelphia Airport,Philadelphia,United States,PNE,KPNE,40.08,-75.01,120,-5,A,America/New_York,airport,OurAirports
3751,Denver International Airport,Denver,United States,DEN,KDEN,39.86,-104.67,5431,-7,A,America/Denver,airport,OurAirports
3752,Philadelphia International Airport,Philadelphia,United States,PHL,KPHL,39.87,-75.24,36,-5,A,America/New_York,airport,OurAirports
3753,Sioux Gateway Col. Bud Day Field,Sioux City,United States,SUX,KSUX,42.4,-96.38,1098,-6,A,America/Chicago,airport,OurAirports
3754,Middle Georgia Regional Airport,Macon,United States,MCN,KMCN,32.69,-83.65,354,-5,A,America/New_York,airport,OurAirports
3755,Truth Or Consequences Municipal Airport,Truth Or Consequences,United States,TCS,KTCS,33.24,-107.27,4853,-7,A,America/Denver,airport,OurAirports
3756,Palmdale Regional/USAF Plant 42 Airport,Palmdale,United States,PMD,KPMD,34.63,-118.08,2543,-8,A,America/Los_Angeles,airport,OurAirports
3757,Randolph Air Force Base,San Antonio,United States,RND,KRND,29.53,-98.28,761,-6,A,America/Chicago,airport,OurAirports
3758,El Centro NAF Airport (Vraciu Field),El Centro,United States,NJK,KNJK,32.83,-115.67,-42,-8,A,America/Los_Angeles,airport,OurAirports
3759,John Glenn Columbus International Airport,Columbus,United States,CMH,KCMH,40,-82.89,815,-5,A,America/New_York,airport,OurAirports
3760,Drake Field,Fayetteville,United States,FYV,KFYV,36.01,-94.17,1251,-6,A,America/Chicago,airport,OurAirports
3761,Henry Post Army Air Field (Fort Sill),Fort Sill,United States,FSI,KFSI,34.65,-98.4,1189,-6,A,America/Chicago,airport,OurAirports
3762,Princeton Municipal Airport,Princeton,United States,\N,KPNM,45.56,-93.61,980,-6,A,America/Chicago,airport,OurAirports
3763,Wright-Patterson Air Force Base,Dayton,United States,FFO,KFFO,39.83,-84.05,823,-5,A,America/New_York,airport,OurAirports
